RecordNumber,HydroFeature,AllocationBlock,Wap,FromDate,ToDate,FromMonth,ToMonth,AllocatedRate,AllocatedAnnualVolume,WaterUse,IrrigationArea,ConsentStatus,ExtSiteName,NZTMX,NZTMY,CatchmentName,CatchmentNumber,CatchmentGroupName,CatchmentGroupNumber,SwazName,SwazGroupName,SwazSubRegionalName,GwazName,CwmsName,FlowSite
CRC951552,Surface Water,A,K36/0862,1995-09-26,2017-06-06,10,4,240.0,4415524,other,0,Terminated - Replaced,Missing Name,1485526.74222822,5154087.60764019,South Branch Ashburton River / Hakatere,6880300.0,Ashburton River,688.0,South Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,168846
CRC176434,Surface Water,A,BX20/0103,2017-07-19,2032-07-19,7,6,0.0,248076,agriculture,0,Issued - Active,Missing Name,1477126.15351353,5161254.24566165,Bowyers Stream,6880510.0,Ashburton River,688.0,South Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC176434,Surface Water,A,BX20/0103,2017-07-19,2032-07-19,7,6,0.0,248076,agriculture,0,Issued - Active,Missing Name,1477126.15351353,5161254.24566165,Bowyers Stream,6880510.0,Ashburton River,688.0,South Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,168833
CRC176434,Surface Water,A,BX20/0103,2017-07-19,2032-07-19,7,6,0.0,248076,agriculture,0,Issued - Active,Missing Name,1477126.15351353,5161254.24566165,Bowyers Stream,6880510.0,Ashburton River,688.0,South Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,168821
CRC180082,Surface Water,A,K36/0915,2017-07-04,2030-08-16,7,6,0.0,11321856,agriculture,0,Issued - Active,Missing Name,1489426.10704741,5153488.32162535,Mt Harding Stream,6880320.0,Ashburton River,688.0,Mt Harding,Ashburton River,Ashburton,Ashburton River,Ashburton,168834
CRC180082,Surface Water,A,K36/0915,2017-07-04,2030-08-16,7,6,0.0,11321856,agriculture,0,Issued - Active,Missing Name,1489426.10704741,5153488.32162535,Mt Harding Stream,6880320.0,Ashburton River,688.0,Mt Harding,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC180082,Surface Water,A,K36/0915,2017-07-04,2030-08-16,7,6,0.0,11321856,agriculture,0,Issued - Active,Missing Name,1489426.10704741,5153488.32162535,Mt Harding Stream,6880320.0,Ashburton River,688.0,Mt Harding,Ashburton River,Ashburton,Ashburton River,Ashburton,168837
CRC960065.2,Surface Water,A,K36/0915,2006-06-22,2017-07-04,7,6,360.0,11354204,agriculture,0,Terminated - Replaced,Missing Name,1489426.10704741,5153488.32162535,Mt Harding Stream,6880320.0,Ashburton River,688.0,Mt Harding,Ashburton River,Ashburton,Ashburton River,Ashburton,168834
CRC960065.2,Surface Water,A,K36/0915,2006-06-22,2017-07-04,7,6,360.0,11354204,agriculture,0,Terminated - Replaced,Missing Name,1489426.10704741,5153488.32162535,Mt Harding Stream,6880320.0,Ashburton River,688.0,Mt Harding,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC960065.2,Surface Water,A,K36/0915,2006-06-22,2017-07-04,7,6,360.0,11354204,agriculture,0,Terminated - Replaced,Missing Name,1489426.10704741,5153488.32162535,Mt Harding Stream,6880320.0,Ashburton River,688.0,Mt Harding,Ashburton River,Ashburton,Ashburton River,Ashburton,168837
CRC180091,Groundwater,A,K36/0134,2017-07-04,2030-08-16,7,6,1.0,660660,agriculture,0,Issued - Active,Missing Name,1489428.10620036,5153491.32137915,Mt Harding Stream,6880320.0,Ashburton River,688.0,Mt Harding,Ashburton River,Ashburton,Ashburton River,Ashburton,168834
CRC180091,Groundwater,A,K36/0134,2017-07-04,2030-08-16,7,6,1.0,660660,agriculture,0,Issued - Active,Missing Name,1489428.10620036,5153491.32137915,Mt Harding Stream,6880320.0,Ashburton River,688.0,Mt Harding,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC180091,Groundwater,A,K36/0134,2017-07-04,2030-08-16,7,6,1.0,660660,agriculture,0,Issued - Active,Missing Name,1489428.10620036,5153491.32137915,Mt Harding Stream,6880320.0,Ashburton River,688.0,Mt Harding,Ashburton River,Ashburton,Ashburton River,Ashburton,168837
CRC180091,Surface Water,A,K36/0134,2017-07-04,2030-08-16,7,6,20.0,630789,agriculture,0,Issued - Active,Missing Name,1489428.10620036,5153491.32137915,Mt Harding Stream,6880320.0,Ashburton River,688.0,Mt Harding,Ashburton River,Ashburton,Ashburton River,Ashburton,168834
CRC180091,Surface Water,A,K36/0134,2017-07-04,2030-08-16,7,6,20.0,630789,agriculture,0,Issued - Active,Missing Name,1489428.10620036,5153491.32137915,Mt Harding Stream,6880320.0,Ashburton River,688.0,Mt Harding,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC180091,Surface Water,A,K36/0134,2017-07-04,2030-08-16,7,6,20.0,630789,agriculture,0,Issued - Active,Missing Name,1489428.10620036,5153491.32137915,Mt Harding Stream,6880320.0,Ashburton River,688.0,Mt Harding,Ashburton River,Ashburton,Ashburton River,Ashburton,168837
CRC960067.2,Groundwater,A,K36/0134,2006-06-22,2017-07-04,7,6,3.0,660660,agriculture,0,Terminated - Replaced,Missing Name,1489428.10620036,5153491.32137915,Mt Harding Stream,6880320.0,Ashburton River,688.0,Mt Harding,Ashburton River,Ashburton,Ashburton River,Ashburton,168834
CRC960067.2,Groundwater,A,K36/0134,2006-06-22,2017-07-04,7,6,3.0,660660,agriculture,0,Terminated - Replaced,Missing Name,1489428.10620036,5153491.32137915,Mt Harding Stream,6880320.0,Ashburton River,688.0,Mt Harding,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC960067.2,Groundwater,A,K36/0134,2006-06-22,2017-07-04,7,6,3.0,660660,agriculture,0,Terminated - Replaced,Missing Name,1489428.10620036,5153491.32137915,Mt Harding Stream,6880320.0,Ashburton River,688.0,Mt Harding,Ashburton River,Ashburton,Ashburton River,Ashburton,168837
CRC960067.2,Surface Water,A,K36/0134,2006-06-22,2017-07-04,7,6,18.0,567710,agriculture,0,Terminated - Replaced,Missing Name,1489428.10620036,5153491.32137915,Mt Harding Stream,6880320.0,Ashburton River,688.0,Mt Harding,Ashburton River,Ashburton,Ashburton River,Ashburton,168834
CRC960067.2,Surface Water,A,K36/0134,2006-06-22,2017-07-04,7,6,18.0,567710,agriculture,0,Terminated - Replaced,Missing Name,1489428.10620036,5153491.32137915,Mt Harding Stream,6880320.0,Ashburton River,688.0,Mt Harding,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC960067.2,Surface Water,A,K36/0134,2006-06-22,2017-07-04,7,6,18.0,567710,agriculture,0,Terminated - Replaced,Missing Name,1489428.10620036,5153491.32137915,Mt Harding Stream,6880320.0,Ashburton River,688.0,Mt Harding,Ashburton River,Ashburton,Ashburton River,Ashburton,168837
CRC180093,Groundwater,A,K37/0556,2017-07-04,2017-10-02,7,6,14.0,169000,agriculture,40,Terminated - Replaced,Missing Name,1495422.56728993,5138615.32949939,Carters Creek/Laghmor Creek,6880200.0,Ashburton River,688.0,Lagmhor,Ashburton River,Ashburton,Ashburton River,Ashburton,1688218
CRC180093,Groundwater,A,K37/0556,2017-07-04,2017-10-02,7,6,14.0,169000,agriculture,40,Terminated - Replaced,Missing Name,1495422.56728993,5138615.32949939,Carters Creek/Laghmor Creek,6880200.0,Ashburton River,688.0,Lagmhor,Ashburton River,Ashburton,Ashburton River,Ashburton,168840
CRC181876,Groundwater,A,K37/0556,2017-10-02,2030-11-01,7,6,14.0,169000,agriculture,40,Issued - Active,Missing Name,1495422.56728993,5138615.32949939,Carters Creek/Laghmor Creek,6880200.0,Ashburton River,688.0,Lagmhor,Ashburton River,Ashburton,Ashburton River,Ashburton,1688218
CRC181876,Groundwater,A,K37/0556,2017-10-02,2030-11-01,7,6,14.0,169000,agriculture,40,Issued - Active,Missing Name,1495422.56728993,5138615.32949939,Carters Creek/Laghmor Creek,6880200.0,Ashburton River,688.0,Lagmhor,Ashburton River,Ashburton,Ashburton River,Ashburton,168840
CRC960579,Groundwater,A,K37/0556,1995-11-05,2017-07-04,7,6,14.0,152759,agriculture,40,Terminated - Replaced,Missing Name,1495422.56728993,5138615.32949939,Carters Creek/Laghmor Creek,6880200.0,Ashburton River,688.0,Lagmhor,Ashburton River,Ashburton,Ashburton River,Ashburton,1688218
CRC960579,Groundwater,A,K37/0556,1995-11-05,2017-07-04,7,6,14.0,152759,agriculture,40,Terminated - Replaced,Missing Name,1495422.56728993,5138615.32949939,Carters Creek/Laghmor Creek,6880200.0,Ashburton River,688.0,Lagmhor,Ashburton River,Ashburton,Ashburton River,Ashburton,168840
CRC180918,Groundwater,A,K36/0208,2017-08-07,2038-05-21,7,6,6.0,94826,agriculture,40,Issued - Active,Missing Name,1477326.31712685,5168144.27228945,Taylors Stream,6880500.0,Ashburton River,688.0,Taylors Stream,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC180918,Groundwater,A,K36/0208,2017-08-07,2038-05-21,7,6,6.0,94826,agriculture,40,Issued - Active,Missing Name,1477326.31712685,5168144.27228945,Taylors Stream,6880500.0,Ashburton River,688.0,Taylors Stream,Ashburton River,Ashburton,Ashburton River,Ashburton,168833
CRC180918,Groundwater,A,K36/0208,2017-08-07,2038-05-21,7,6,6.0,94826,agriculture,40,Issued - Active,Missing Name,1477326.31712685,5168144.27228945,Taylors Stream,6880500.0,Ashburton River,688.0,Taylors Stream,Ashburton River,Ashburton,Ashburton River,Ashburton,168821
CRC180918,Surface Water,A,K36/0208,2017-08-07,2038-05-21,7,6,6.0,189237,agriculture,40,Issued - Active,Missing Name,1477326.31712685,5168144.27228945,Taylors Stream,6880500.0,Ashburton River,688.0,Taylors Stream,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC180918,Surface Water,A,K36/0208,2017-08-07,2038-05-21,7,6,6.0,189237,agriculture,40,Issued - Active,Missing Name,1477326.31712685,5168144.27228945,Taylors Stream,6880500.0,Ashburton River,688.0,Taylors Stream,Ashburton River,Ashburton,Ashburton River,Ashburton,168833
CRC180918,Surface Water,A,K36/0208,2017-08-07,2038-05-21,7,6,6.0,189237,agriculture,40,Issued - Active,Missing Name,1477326.31712685,5168144.27228945,Taylors Stream,6880500.0,Ashburton River,688.0,Taylors Stream,Ashburton River,Ashburton,Ashburton River,Ashburton,168821
CRC980990,Groundwater,A,K36/0208,2003-05-22,2017-08-07,7,6,6.0,94826,agriculture,40,Terminated - Replaced,Missing Name,1477326.31712685,5168144.27228945,Taylors Stream,6880500.0,Ashburton River,688.0,Taylors Stream,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC980990,Groundwater,A,K36/0208,2003-05-22,2017-08-07,7,6,6.0,94826,agriculture,40,Terminated - Replaced,Missing Name,1477326.31712685,5168144.27228945,Taylors Stream,6880500.0,Ashburton River,688.0,Taylors Stream,Ashburton River,Ashburton,Ashburton River,Ashburton,168833
CRC980990,Groundwater,A,K36/0208,2003-05-22,2017-08-07,7,6,6.0,94826,agriculture,40,Terminated - Replaced,Missing Name,1477326.31712685,5168144.27228945,Taylors Stream,6880500.0,Ashburton River,688.0,Taylors Stream,Ashburton River,Ashburton,Ashburton River,Ashburton,168821
CRC980990,Surface Water,A,K36/0208,2003-05-22,2017-08-07,7,6,6.0,189237,agriculture,40,Terminated - Replaced,Missing Name,1477326.31712685,5168144.27228945,Taylors Stream,6880500.0,Ashburton River,688.0,Taylors Stream,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC980990,Surface Water,A,K36/0208,2003-05-22,2017-08-07,7,6,6.0,189237,agriculture,40,Terminated - Replaced,Missing Name,1477326.31712685,5168144.27228945,Taylors Stream,6880500.0,Ashburton River,688.0,Taylors Stream,Ashburton River,Ashburton,Ashburton River,Ashburton,168833
CRC980990,Surface Water,A,K36/0208,2003-05-22,2017-08-07,7,6,6.0,189237,agriculture,40,Terminated - Replaced,Missing Name,1477326.31712685,5168144.27228945,Taylors Stream,6880500.0,Ashburton River,688.0,Taylors Stream,Ashburton River,Ashburton,Ashburton River,Ashburton,168821
CRC184301,Groundwater,A,BY20/0183,2018-05-15,2037-09-20,7,6,3.0,415579,agriculture,437,Issued - Active,Missing Name,1489331.0,5146868.0,Westerfield Plains Area,6890000.0,Westerfield Plains Area,689.0,Westerfield Plains Area,Hinds,Ashburton,Ashburton River,Ashburton,68801
CRC184301,Groundwater,A,BY20/0183,2018-05-15,2037-09-20,7,6,3.0,415579,agriculture,437,Issued - Active,Missing Name,1489331.0,5146868.0,Westerfield Plains Area,6890000.0,Westerfield Plains Area,689.0,Westerfield Plains Area,Hinds,Ashburton,Ashburton River,Ashburton,168833
CRC184301,Surface Water,A,BY20/0183,2018-05-15,2037-09-20,7,6,2.0,63079,agriculture,437,Issued - Active,Missing Name,1489331.0,5146868.0,Westerfield Plains Area,6890000.0,Westerfield Plains Area,689.0,Westerfield Plains Area,Hinds,Ashburton,Ashburton River,Ashburton,68801
CRC184301,Surface Water,A,BY20/0183,2018-05-15,2037-09-20,7,6,2.0,63079,agriculture,437,Issued - Active,Missing Name,1489331.0,5146868.0,Westerfield Plains Area,6890000.0,Westerfield Plains Area,689.0,Westerfield Plains Area,Hinds,Ashburton,Ashburton River,Ashburton,168833
CRC921485.1,Groundwater,A,K37/0473,1997-04-15,2009-05-14,7,6,18.0,208000,industry,0,Terminated - Expired,Missing Name,1498869.9981839,5137680.23947568,Ashburton River / Hakatere,6880000.0,Ashburton River,688.0,Ashburton/Hakatere,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC921485.1,Surface Water,A,K37/0473,1997-04-15,2009-05-14,7,6,5.0,157697,industry,0,Terminated - Expired,Missing Name,1498869.9981839,5137680.23947568,Ashburton River / Hakatere,6880000.0,Ashburton River,688.0,Ashburton/Hakatere,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC921547C,Surface Water,A,K36/0893,1993-11-03,2028-06-30,7,6,990.0,18200000,agriculture,0,Issued - Active,Missing Name,1484126.84306979,5155087.22038875,North Branch Ashburton River / Hakatere,6880100.0,Ashburton River,688.0,OShea,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC921547C,Surface Water,A,K36/0893,1993-11-03,2028-06-30,7,6,990.0,18200000,agriculture,0,Issued - Active,Missing Name,1484126.84306979,5155087.22038875,North Branch Ashburton River / Hakatere,6880100.0,Ashburton River,688.0,OShea,Ashburton River,Ashburton,Ashburton River,Ashburton,168833
CRC921547H,Surface Water,A,K36/0895,1993-11-03,2028-06-30,7,6,230.0,562337,agriculture,114,Issued - Active,Missing Name,1487726.1229795,5155487.69921139,Mt Harding Stream,6880320.0,Ashburton River,688.0,Mt Harding,Ashburton River,Ashburton,Ashburton River,Ashburton,168834
CRC921547H,Surface Water,A,K36/0895,1993-11-03,2028-06-30,7,6,230.0,562337,agriculture,114,Issued - Active,Missing Name,1487726.1229795,5155487.69921139,Mt Harding Stream,6880320.0,Ashburton River,688.0,Mt Harding,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC921547H,Surface Water,A,K36/0895,1993-11-03,2028-06-30,7,6,230.0,562337,agriculture,114,Issued - Active,Missing Name,1487726.1229795,5155487.69921139,Mt Harding Stream,6880320.0,Ashburton River,688.0,Mt Harding,Ashburton River,Ashburton,Ashburton River,Ashburton,168837
CRC921547J,Surface Water,A,K36/0894,1993-11-03,2028-06-30,7,6,230.0,310856,agriculture,63,Issued - Active,Missing Name,1490526.49031987,5149789.19281442,South Branch Ashburton River / Hakatere,6880300.0,Ashburton River,688.0,South Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC921547J,Surface Water,A,K36/0894,1993-11-03,2028-06-30,7,6,230.0,310856,agriculture,63,Issued - Active,Missing Name,1490526.49031987,5149789.19281442,South Branch Ashburton River / Hakatere,6880300.0,Ashburton River,688.0,South Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,168833
CRC921550B,Groundwater,A,K37/0385,1993-11-03,2028-06-30,7,6,17.0,211512,agriculture,44,Issued - Active,Missing Name,1493926.14868215,5147790.15996974,North Branch Ashburton River / Hakatere,6880100.0,Ashburton River,688.0,North Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC921550B,Groundwater,A,K37/0385,1993-11-03,2028-06-30,7,6,17.0,211512,agriculture,44,Issued - Active,Missing Name,1493926.14868215,5147790.15996974,North Branch Ashburton River / Hakatere,6880100.0,Ashburton River,688.0,North Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,168833
CRC921550B,Surface Water,A,K37/0385,1993-11-03,2028-06-30,7,6,13.0,410013,agriculture,44,Issued - Active,Missing Name,1493926.14868215,5147790.15996974,North Branch Ashburton River / Hakatere,6880100.0,Ashburton River,688.0,North Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC921550B,Surface Water,A,K37/0385,1993-11-03,2028-06-30,7,6,13.0,410013,agriculture,44,Issued - Active,Missing Name,1493926.14868215,5147790.15996974,North Branch Ashburton River / Hakatere,6880100.0,Ashburton River,688.0,North Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,168833
CRC921550C,Groundwater,A,K37/0386,1993-11-03,2028-06-30,7,6,32.5,434775,agriculture,89,Issued - Active,Missing Name,1494068.0,5146296.0,North Branch Ashburton River / Hakatere,6880100.0,Ashburton River,688.0,North Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC921550C,Groundwater,A,K37/0386,1993-11-03,2028-06-30,7,6,32.5,434775,agriculture,89,Issued - Active,Missing Name,1494068.0,5146296.0,North Branch Ashburton River / Hakatere,6880100.0,Ashburton River,688.0,North Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,168833
CRC921550C,Surface Water,A,K37/0386,1993-11-03,2028-06-30,7,6,15.0,473092,agriculture,89,Issued - Active,Missing Name,1494068.0,5146296.0,North Branch Ashburton River / Hakatere,6880100.0,Ashburton River,688.0,North Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC921550C,Surface Water,A,K37/0386,1993-11-03,2028-06-30,7,6,15.0,473092,agriculture,89,Issued - Active,Missing Name,1494068.0,5146296.0,North Branch Ashburton River / Hakatere,6880100.0,Ashburton River,688.0,North Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,168833
CRC921550D,Groundwater,A,K37/0463,1993-11-03,2028-06-30,7,6,5.0,305514,agriculture,63,Issued - Active,Missing Name,1494641.30791637,5146046.63899506,North Branch Ashburton River / Hakatere,6880100.0,Ashburton River,688.0,North Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC921550D,Groundwater,A,K37/0463,1993-11-03,2028-06-30,7,6,5.0,305514,agriculture,63,Issued - Active,Missing Name,1494641.30791637,5146046.63899506,North Branch Ashburton River / Hakatere,6880100.0,Ashburton River,688.0,North Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,168833
CRC921550D,Surface Water,A,K37/0463,1993-11-03,2028-06-30,7,6,22.0,693868,agriculture,63,Issued - Active,Missing Name,1494641.30791637,5146046.63899506,North Branch Ashburton River / Hakatere,6880100.0,Ashburton River,688.0,North Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC921550D,Surface Water,A,K37/0463,1993-11-03,2028-06-30,7,6,22.0,693868,agriculture,63,Issued - Active,Missing Name,1494641.30791637,5146046.63899506,North Branch Ashburton River / Hakatere,6880100.0,Ashburton River,688.0,North Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,168833
CRC921550E,Groundwater,A,K37/0342,1993-11-03,2028-06-30,7,6,0.0,272903,agriculture,55,Issued - Active,Missing Name,1496685.45920056,5142867.67586528,North Branch Ashburton River / Hakatere,6880100.0,Ashburton River,688.0,North Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC921550E,Groundwater,A,K37/0342,1993-11-03,2028-06-30,7,6,0.0,272903,agriculture,55,Issued - Active,Missing Name,1496685.45920056,5142867.67586528,North Branch Ashburton River / Hakatere,6880100.0,Ashburton River,688.0,North Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,168833
CRC921550E,Surface Water,A,K37/0342,1993-11-03,2028-06-30,7,6,28.0,883105,agriculture,55,Issued - Active,Missing Name,1496685.45920056,5142867.67586528,North Branch Ashburton River / Hakatere,6880100.0,Ashburton River,688.0,North Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC921550E,Surface Water,A,K37/0342,1993-11-03,2028-06-30,7,6,28.0,883105,agriculture,55,Issued - Active,Missing Name,1496685.45920056,5142867.67586528,North Branch Ashburton River / Hakatere,6880100.0,Ashburton River,688.0,North Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,168833
CRC921550F,Groundwater,A,K37/0313,1993-11-03,2018-11-07,7,6,4.0,18786,agriculture,4,Terminated - Surrendered,Missing Name,1497726.13384226,5143391.75747575,North Branch Ashburton River / Hakatere,6880100.0,Ashburton River,688.0,North Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,168834
CRC921550F,Groundwater,A,K37/0313,1993-11-03,2018-11-07,7,6,4.0,18786,agriculture,4,Terminated - Surrendered,Missing Name,1497726.13384226,5143391.75747575,North Branch Ashburton River / Hakatere,6880100.0,Ashburton River,688.0,North Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC921550F,Surface Water,A,K37/0313,1993-11-03,2018-11-07,7,6,1.0,31539,agriculture,4,Terminated - Surrendered,Missing Name,1497726.13384226,5143391.75747575,North Branch Ashburton River / Hakatere,6880100.0,Ashburton River,688.0,North Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,168834
CRC921550F,Surface Water,A,K37/0313,1993-11-03,2018-11-07,7,6,1.0,31539,agriculture,4,Terminated - Surrendered,Missing Name,1497726.13384226,5143391.75747575,North Branch Ashburton River / Hakatere,6880100.0,Ashburton River,688.0,North Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC921550G,Groundwater,A,K37/0388,1993-11-03,2028-06-30,7,6,0.0,193886,agriculture,40,Issued - Active,Missing Name,1492926.28447279,5148189.90832715,North Branch Ashburton River / Hakatere,6880100.0,Ashburton River,688.0,North Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC921550G,Groundwater,A,K37/0388,1993-11-03,2028-06-30,7,6,0.0,193886,agriculture,40,Issued - Active,Missing Name,1492926.28447279,5148189.90832715,North Branch Ashburton River / Hakatere,6880100.0,Ashburton River,688.0,North Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,168833
CRC921550G,Surface Water,A,K37/0388,1993-11-03,2028-06-30,7,6,36.0,1135420,agriculture,40,Issued - Active,Missing Name,1492926.28447279,5148189.90832715,North Branch Ashburton River / Hakatere,6880100.0,Ashburton River,688.0,North Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC921550G,Surface Water,A,K37/0388,1993-11-03,2028-06-30,7,6,36.0,1135420,agriculture,40,Issued - Active,Missing Name,1492926.28447279,5148189.90832715,North Branch Ashburton River / Hakatere,6880100.0,Ashburton River,688.0,North Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,168833
CRC950584,Groundwater,A,K36/0136,1997-04-05,2029-11-23,7,6,6.34,387121,agriculture,89,Issued - Active,Missing Name,1487656.50233787,5153088.11895389,North Branch Ashburton River / Hakatere,6880100.0,Ashburton River,688.0,OShea,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC950584,Groundwater,A,K36/0136,1997-04-05,2029-11-23,7,6,6.34,387121,agriculture,89,Issued - Active,Missing Name,1487656.50233787,5153088.11895389,North Branch Ashburton River / Hakatere,6880100.0,Ashburton River,688.0,OShea,Ashburton River,Ashburton,Ashburton River,Ashburton,168833
CRC950584,Groundwater,A,K36/0136,1997-04-05,2029-11-23,7,6,6.34,387121,agriculture,89,Issued - Active,Missing Name,1487656.50233787,5153088.11895389,North Branch Ashburton River / Hakatere,6880100.0,Ashburton River,688.0,OShea,Ashburton River,Ashburton,Ashburton River,Ashburton,168841
CRC950584,Groundwater,A,K36/0136,1997-04-05,2029-11-23,7,6,6.34,387121,agriculture,89,Issued - Active,Missing Name,1487656.50233787,5153088.11895389,North Branch Ashburton River / Hakatere,6880100.0,Ashburton River,688.0,OShea,Ashburton River,Ashburton,Ashburton River,Ashburton,168846
CRC950584,Surface Water,A,K36/0136,1997-04-05,2029-11-23,7,6,31.66,998539,agriculture,89,Issued - Active,Missing Name,1487656.50233787,5153088.11895389,North Branch Ashburton River / Hakatere,6880100.0,Ashburton River,688.0,OShea,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC950584,Surface Water,A,K36/0136,1997-04-05,2029-11-23,7,6,31.66,998539,agriculture,89,Issued - Active,Missing Name,1487656.50233787,5153088.11895389,North Branch Ashburton River / Hakatere,6880100.0,Ashburton River,688.0,OShea,Ashburton River,Ashburton,Ashburton River,Ashburton,168833
CRC950584,Surface Water,A,K36/0136,1997-04-05,2029-11-23,7,6,31.66,998539,agriculture,89,Issued - Active,Missing Name,1487656.50233787,5153088.11895389,North Branch Ashburton River / Hakatere,6880100.0,Ashburton River,688.0,OShea,Ashburton River,Ashburton,Ashburton River,Ashburton,168841
CRC950584,Surface Water,A,K36/0136,1997-04-05,2029-11-23,7,6,31.66,998539,agriculture,89,Issued - Active,Missing Name,1487656.50233787,5153088.11895389,North Branch Ashburton River / Hakatere,6880100.0,Ashburton River,688.0,OShea,Ashburton River,Ashburton,Ashburton River,Ashburton,168846
CRC950885,Surface Water,A,K36/0857,1995-09-26,2030-09-26,7,6,500.0,539500,agriculture,249,Issued - Active,Missing Name,1480530.0,5160110.0,Taylors Stream,6880500.0,Ashburton River,688.0,Taylors Stream,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC950885,Surface Water,A,K36/0857,1995-09-26,2030-09-26,7,6,500.0,539500,agriculture,249,Issued - Active,Missing Name,1480530.0,5160110.0,Taylors Stream,6880500.0,Ashburton River,688.0,Taylors Stream,Ashburton River,Ashburton,Ashburton River,Ashburton,168833
CRC950885,Surface Water,A,K36/0857,1995-09-26,2030-09-26,7,6,500.0,539500,agriculture,249,Issued - Active,Missing Name,1480530.0,5160110.0,Taylors Stream,6880500.0,Ashburton River,688.0,Taylors Stream,Ashburton River,Ashburton,Ashburton River,Ashburton,168821
CRC950930.2,Surface Water,A,K36/0857,2004-12-24,2030-09-26,7,6,500.0,1267590,agriculture,575,Issued - Active,Missing Name,1480530.0,5160110.0,Taylors Stream,6880500.0,Ashburton River,688.0,Taylors Stream,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC950930.2,Surface Water,A,K36/0857,2004-12-24,2030-09-26,7,6,500.0,1267590,agriculture,575,Issued - Active,Missing Name,1480530.0,5160110.0,Taylors Stream,6880500.0,Ashburton River,688.0,Taylors Stream,Ashburton River,Ashburton,Ashburton River,Ashburton,168833
CRC950930.2,Surface Water,A,K36/0857,2004-12-24,2030-09-26,7,6,500.0,1267590,agriculture,575,Issued - Active,Missing Name,1480530.0,5160110.0,Taylors Stream,6880500.0,Ashburton River,688.0,Taylors Stream,Ashburton River,Ashburton,Ashburton River,Ashburton,168821
CRC950931.1,Surface Water,A,K36/0857,1997-05-19,2030-09-26,7,6,166.67,18642,agriculture,18,Issued - Active,Missing Name,1480530.0,5160110.0,Taylors Stream,6880500.0,Ashburton River,688.0,Taylors Stream,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC950931.1,Surface Water,A,K36/0857,1997-05-19,2030-09-26,7,6,166.67,18642,agriculture,18,Issued - Active,Missing Name,1480530.0,5160110.0,Taylors Stream,6880500.0,Ashburton River,688.0,Taylors Stream,Ashburton River,Ashburton,Ashburton River,Ashburton,168833
